Price,Age,Mileage,MPG,KBB Price,CR Reliability Score
11952.00,6.00,68.80,28.00,9300.00,0.69
10854.00,6.00,81.70,37.00,8400.00,0.86
3296.00,17.00,159.80,22.00,2600.00,0.62
3048.00,18.00,159.50,27.00,2400.00,0.77
2729.00,19.00,156.60,38.00,2100.00,0.58
2514.00,19.00,164.90,29.00,1900.00,0.67
3805.00,14.00,150.70,22.00,2900.00,0.75
2049.00,23.00,171.50,19.00,1600.00,0.50
16271.00,2.00,26.50,25.00,12600.00,0.84
2157.00,25.00,171.60,22.00,1700.00,0.94
2937.00,17.00,163.30,39.00,1900.00,0.64
17032.00,1.00,16.10,21.00,13200.00,0.70
12449.00,5.00,68.30,17.00,9600.00,0.52
3143.00,18.00,165.20,25.00,2400.00,0.71
18142.00,1.00,17.90,33.00,14100.00,0.53
9399.00,8.00,101.10,25.00,7300.00,0.69
1561.00,25.00,188.50,25.00,1000.00,0.82
8451.00,9.00,103.40,21.00,7600.00,0.46
2337.00,21.00,165.00,30.00,1800.00,0.69
8877.00,9.00,107.60,34.00,6900.00,0.66
2030.00,22.00,166.20,23.00,1600.00,0.62
8024.00,10.00,106.80,29.00,6200.00,0.88
3755.00,15.00,164.00,27.00,2900.00,0.87
12491.00,5.00,66.50,33.00,9700.00,0.72
11849.00,6.00,79.30,30.00,9200.00,0.84
3754.00,15.00,160.40,28.00,2900.00,0.69
8383.00,10.00,109.70,25.00,6500.00,0.58
9810.00,8.00,91.00,21.00,7600.00,0.79
16251.00,3.00,31.50,24.00,12600.00,0.83
3490.00,17.00,158.80,40.00,2700.00,0.78
11547.00,6.00,83.10,39.00,8900.00,0.93
16619.00,1.00,20.40,19.00,12900.00,0.88
11239.00,6.00,79.10,25.00,8700.00,0.57
10961.00,6.00,83.40,18.00,8500.00,0.48
5575.00,13.00,141.60,31.00,4300.00,0.71
1954.00,24.00,169.10,31.00,1500.00,0.81
5557.00,13.00,146.60,27.00,4300.00,0.80
4139.00,14.00,156.90,33.00,2600.00,0.76
6017.00,12.00,142.90,23.00,3800.00,0.50
7847.00,10.00,109.10,20.00,6100.00,0.69
15938.00,2.00,24.20,24.00,12300.00,0.90
14858.00,3.00,41.20,31.00,11500.00,0.63
15736.00,2.00,29.90,33.00,12200.00,0.64
2139.00,23.00,169.00,27.00,1700.00,0.66
5827.00,12.00,132.30,22.00,4500.00,0.51
2072.00,24.00,177.70,36.00,1300.00,0.66
17659.00,1.00,20.00,38.00,13700.00,0.52
2031.00,23.00,162.00,28.00,1600.00,0.65
2076.00,23.00,170.40,33.00,1600.00,0.67
9749.00,8.00,104.10,17.00,7600.00,0.50
4382.00,14.00,154.60,31.00,3400.00,0.61
2450.00,19.00,174.00,19.00,1900.00,0.86
8312.00,9.00,109.10,32.00,6400.00,0.81
17064.00,2.00,20.80,33.00,13200.00,0.50
8900.00,9.00,101.60,36.00,6900.00,0.92
4102.00,14.00,150.30,17.00,3200.00,0.88
2708.00,19.00,160.20,27.00,2100.00,0.57
7227.00,11.00,114.90,34.00,5600.00,0.46
7525.00,9.00,114.40,38.00,5800.00,0.66
3535.00,16.00,158.90,31.00,2700.00,0.76
5655.00,12.00,139.30,24.00,3600.00,0.69
3445.00,17.00,161.00,27.00,2700.00,0.48
15749.00,3.00,28.40,22.00,12200.00,0.91
6582.00,12.00,131.40,23.00,5100.00,0.95
3847.00,15.00,160.10,30.00,3000.00,0.83
1888.00,23.00,178.20,23.00,1200.00,0.90
15935.00,3.00,39.20,25.00,12300.00,0.55
9741.00,8.00,101.00,34.00,7500.00,0.70
4356.00,15.00,151.90,29.00,3400.00,0.70
6235.00,12.00,133.80,21.00,4800.00,0.52
12359.00,5.00,70.60,32.00,9600.00,0.52
2025.00,24.00,176.60,34.00,1600.00,0.53
7658.00,10.00,116.50,26.00,5900.00,0.91
7375.00,11.00,114.10,29.00,5700.00,0.85
3660.00,15.00,160.00,32.00,2300.00,0.89
2133.00,22.00,172.10,22.00,1700.00,0.69
5049.00,13.00,146.10,40.00,2300.00,0.84
17010.00,1.00,25.20,29.00,15200.00,0.69
13476.00,5.00,58.10,31.00,10400.00,0.64
18196.00,1.00,14.50,33.00,14100.00,0.66
4693.00,14.00,142.00,28.00,3600.00,0.95
2498.00,20.00,163.50,21.00,1900.00,0.82
5369.00,12.00,141.50,36.00,2400.00,0.45
3288.00,17.00,159.30,33.00,2500.00,0.52
5840.00,13.00,135.70,31.00,3700.00,0.60
2270.00,25.00,172.00,20.00,1400.00,0.52
1941.00,21.00,166.50,31.00,1200.00,0.80
10258.00,7.00,86.50,23.00,7900.00,0.64
9485.00,8.00,100.50,20.00,7300.00,0.49
3893.00,15.00,162.20,33.00,3000.00,0.64
1754.00,20.00,174.70,26.00,800.00,0.49
13859.00,4.00,55.90,26.00,12400.00,0.71
2226.00,25.00,174.90,37.00,1700.00,0.89
10005.00,7.00,88.40,21.00,7700.00,0.88
14868.00,4.00,38.40,20.00,11500.00,0.85
2401.00,20.00,165.90,18.00,1900.00,0.94
2205.00,20.00,162.40,28.00,1700.00,0.84
15664.00,2.00,35.80,32.00,12100.00,0.78
10167.00,7.00,79.80,23.00,7900.00,0.59
7587.00,10.00,124.60,40.00,5900.00,0.74
4476.00,14.00,149.90,27.00,3500.00,0.53
2931.00,19.00,160.20,33.00,2300.00,0.67
10957.00,6.00,83.60,34.00,8500.00,0.50
13820.00,4.00,53.30,20.00,10700.00,0.64
10377.00,7.00,85.90,31.00,8000.00,0.79
3240.00,18.00,156.60,37.00,2000.00,0.56
2174.00,20.00,158.30,23.00,1700.00,0.86
3164.00,17.00,163.40,18.00,2500.00,0.63
2413.00,23.00,166.50,39.00,1900.00,0.66
11756.00,6.00,76.10,40.00,9100.00,0.59
6826.00,12.00,124.60,28.00,5300.00,0.49
9918.00,7.00,93.30,33.00,7700.00,0.52
6237.00,13.00,132.40,30.00,4800.00,0.69
10964.00,6.00,77.10,34.00,8500.00,0.61
2171.00,24.00,168.20,37.00,1700.00,0.79
3787.00,16.00,151.80,35.00,2900.00,0.87
5988.00,12.00,141.90,23.00,4600.00,0.80
6020.00,12.00,131.80,32.00,4700.00,0.83
1954.00,25.00,189.70,24.00,1500.00,0.47
3957.00,16.00,149.70,31.00,3100.00,0.48
1869.00,24.00,174.20,32.00,1400.00,0.51
6421.00,12.00,125.60,17.00,5000.00,0.60
2006.00,25.00,182.90,40.00,1600.00,0.54
2662.00,19.00,162.60,28.00,2100.00,0.48
2251.00,21.00,164.00,26.00,1700.00,0.79
2124.00,24.00,174.00,23.00,1600.00,0.75
9214.00,8.00,106.70,25.00,7100.00,0.93
13048.00,4.00,45.50,33.00,10100.00,0.92
15956.00,2.00,27.50,27.00,12400.00,0.92
2104.00,22.00,175.20,18.00,1600.00,0.46
5598.00,13.00,145.70,40.00,3500.00,0.52
1971.00,24.00,180.90,25.00,1500.00,0.60
6017.00,12.00,136.00,26.00,4700.00,0.92
2112.00,21.00,173.90,19.00,1600.00,0.91
1990.00,24.00,173.90,18.00,1500.00,0.88
13133.00,4.00,46.30,22.00,10200.00,0.61
2165.00,21.00,168.90,36.00,1700.00,0.66
1976.00,25.00,178.10,23.00,1500.00,0.78
7410.00,10.00,120.00,19.00,5700.00,0.82
2761.00,19.00,166.60,19.00,2100.00,0.75
2586.00,19.00,164.80,23.00,2000.00,0.85
9649.00,8.00,103.00,22.00,7500.00,0.94
15942.00,3.00,36.80,36.00,12300.00,0.51
5459.00,13.00,143.40,30.00,4200.00,0.86
1707.00,25.00,185.10,39.00,1300.00,0.94
9207.00,8.00,104.90,22.00,7100.00,0.47
4250.00,14.00,151.30,20.00,3300.00,0.64
8260.00,9.00,113.50,18.00,6400.00,0.92
2343.00,21.00,165.50,19.00,1800.00,0.59
8048.00,9.00,105.60,18.00,6200.00,0.48
4033.00,14.00,158.50,37.00,1800.00,0.49
4012.00,14.00,149.90,17.00,3100.00,0.60
9709.00,8.00,101.80,29.00,7500.00,0.64
2231.00,23.00,162.20,34.00,1700.00,0.65
8748.00,8.00,103.80,27.00,6800.00,0.66
11197.00,6.00,84.90,25.00,8700.00,0.63
15126.00,3.00,34.10,18.00,11700.00,0.78
2038.00,22.00,167.50,24.00,1300.00,0.91
4425.00,14.00,145.10,27.00,3400.00,0.73
16018.00,3.00,34.70,31.00,12400.00,0.69
8137.00,9.00,111.30,34.00,6300.00,0.52
3497.00,18.00,158.60,33.00,2700.00,0.66
4419.00,14.00,140.30,36.00,3400.00,0.76
2357.00,20.00,169.20,23.00,1800.00,0.71
7190.00,10.00,113.20,23.00,5600.00,0.63
14922.00,3.00,31.00,22.00,11600.00,0.68
10125.00,7.00,81.40,38.00,9100.00,0.89
3879.00,15.00,152.00,21.00,2500.00,0.70
7007.00,11.00,114.60,19.00,5400.00,0.54
8498.00,9.00,107.90,28.00,6600.00,0.49
16326.00,2.00,24.90,32.00,12600.00,0.78
4481.00,14.00,140.70,33.00,3500.00,0.87
12588.00,5.00,59.00,24.00,9800.00,0.92
12397.00,6.00,67.50,23.00,9600.00,0.45
9734.00,8.00,95.70,23.00,7500.00,0.82
2254.00,19.00,169.40,35.00,1700.00,0.59
10875.00,7.00,80.60,18.00,8400.00,0.46
12886.00,4.00,53.30,39.00,10000.00,0.72
7290.00,11.00,125.90,39.00,5600.00,0.55
8945.00,9.00,100.90,20.00,6900.00,0.77
9791.00,7.00,90.60,38.00,7600.00,0.51
2284.00,25.00,170.30,34.00,1800.00,0.68
15589.00,3.00,43.70,33.00,12100.00,0.58
2884.00,18.00,163.70,19.00,2200.00,0.88
17372.00,2.00,21.40,39.00,13500.00,0.84
1897.00,21.00,167.50,23.00,1500.00,0.93
1868.00,23.00,171.20,25.00,1400.00,0.79
1705.00,24.00,182.90,38.00,1300.00,0.56
2279.00,25.00,175.30,18.00,1800.00,0.77
15463.00,3.00,38.30,29.00,12000.00,0.66
6977.00,10.00,125.20,29.00,5400.00,0.88
12239.00,6.00,68.90,39.00,9500.00,0.69
16967.00,1.00,23.90,31.00,13100.00,0.91
13324.00,4.00,41.00,36.00,10300.00,0.58
3219.00,18.00,168.00,20.00,2000.00,0.73
3361.00,18.00,162.70,22.00,2600.00,0.86
17955.00,1.00,10.00,28.00,13900.00,0.74
11781.00,6.00,68.00,30.00,9100.00,0.80
6518.00,11.00,125.60,17.00,5000.00,0.49
9083.00,8.00,106.60,28.00,7000.00,0.61
5928.00,12.00,142.70,37.00,3700.00,0.65
2072.00,23.00,170.00,19.00,1600.00,0.48
2432.00,23.00,165.40,34.00,1900.00,0.62
2339.00,21.00,157.20,18.00,1800.00,0.68
12301.00,5.00,71.10,35.00,9500.00,0.91
2347.00,20.00,156.20,34.00,1500.00,0.51
3591.00,18.00,151.10,39.00,2800.00,0.85
15780.00,2.00,33.70,29.00,14100.00,0.94
13295.00,5.00,56.40,26.00,10300.00,0.80
4045.00,15.00,151.90,31.00,3100.00,0.83
12997.00,4.00,57.40,27.00,10100.00,0.93
7937.00,10.00,117.90,29.00,7100.00,0.58
4156.00,16.00,147.50,39.00,3200.00,0.60
14707.00,4.00,39.20,27.00,11400.00,0.49
2065.00,22.00,170.20,27.00,900.00,0.94
9717.00,8.00,102.90,33.00,7500.00,0.50
3216.00,17.00,169.00,23.00,2500.00,0.52
12307.00,6.00,70.60,33.00,9500.00,0.78
14152.00,4.00,38.10,34.00,11000.00,0.70
8729.00,9.00,105.20,30.00,6800.00,0.65
13303.00,4.00,54.90,31.00,10300.00,0.60
12481.00,6.00,65.20,17.00,9700.00,0.95
12813.00,5.00,71.40,31.00,11500.00,0.56
2758.00,19.00,161.90,19.00,2100.00,0.57
13154.00,5.00,61.30,26.00,10200.00,0.87
9972.00,7.00,98.50,20.00,7700.00,0.62
2633.00,19.00,162.80,18.00,2000.00,0.82
2943.00,18.00,164.20,32.00,2300.00,0.81
3403.00,17.00,168.70,38.00,2600.00,0.66
2043.00,22.00,175.00,17.00,1600.00,0.60
11919.00,6.00,66.10,34.00,9200.00,0.75
13063.00,5.00,55.00,31.00,10100.00,0.57
3528.00,15.00,153.10,26.00,2700.00,0.52
11819.00,5.00,69.50,18.00,9200.00,0.80
3482.00,17.00,159.40,38.00,2700.00,0.56
8414.00,9.00,108.00,35.00,6500.00,0.89
8012.00,10.00,110.30,22.00,6200.00,0.64
5436.00,13.00,150.70,17.00,4200.00,0.63
13129.00,4.00,56.00,22.00,10200.00,0.93
3568.00,17.00,160.50,38.00,2800.00,0.48
3894.00,15.00,158.60,34.00,3000.00,0.72
9692.00,8.00,104.30,29.00,7500.00,0.78
2139.00,23.00,165.80,39.00,1700.00,0.64
2658.00,19.00,168.10,36.00,2100.00,0.85
2046.00,23.00,164.10,35.00,1600.00,0.86
9573.00,7.00,90.70,38.00,7400.00,0.64
7137.00,11.00,125.70,25.00,5500.00,0.65
2629.00,19.00,157.40,18.00,2000.00,0.82
3150.00,16.00,161.80,17.00,2400.00,0.74
2314.00,22.00,174.20,36.00,1800.00,0.47
2131.00,22.00,160.90,18.00,1700.00,0.53
3162.00,17.00,159.40,28.00,2400.00,0.71
16155.00,2.00,22.30,19.00,12500.00,0.82
4447.00,14.00,146.80,24.00,2800.00,0.51
15837.00,3.00,35.00,33.00,12300.00,0.80
18069.00,1.00,16.60,27.00,14000.00,0.90
3001.00,17.00,160.30,22.00,1300.00,0.78
16474.00,1.00,22.50,22.00,12800.00,0.47
15265.00,2.00,33.00,20.00,11800.00,0.84
2157.00,23.00,166.60,32.00,1700.00,0.90
3473.00,15.00,161.50,19.00,2700.00,0.86
11324.00,6.00,81.90,34.00,8800.00,0.92
16602.00,1.00,19.70,38.00,12900.00,0.83
3730.00,18.00,151.40,27.00,2900.00,0.62
12858.00,5.00,67.20,25.00,10000.00,0.63
18035.00,1.00,16.90,35.00,16100.00,0.82
9225.00,8.00,107.10,38.00,7100.00,0.45
2117.00,24.00,174.40,18.00,1600.00,0.66
2370.00,23.00,164.20,27.00,1800.00,0.60
2024.00,22.00,178.00,22.00,1600.00,0.47
7602.00,10.00,114.80,24.00,5900.00,0.49
2239.00,20.00,159.80,37.00,1700.00,0.52
19157.00,1.00,10.30,34.00,17100.00,0.79
1962.00,25.00,174.20,38.00,1500.00,0.82
6696.00,11.00,118.10,30.00,5200.00,0.64
2203.00,25.00,176.60,37.00,1700.00,0.78
2669.00,18.00,169.50,18.00,2100.00,0.58
15874.00,3.00,30.00,29.00,12300.00,0.47
7708.00,10.00,115.60,32.00,6000.00,0.65
4181.00,14.00,140.80,32.00,3200.00,0.48
14512.00,4.00,39.70,34.00,11200.00,0.57
16849.00,2.00,17.30,40.00,13100.00,0.54
12452.00,5.00,65.50,17.00,9600.00,0.76
3962.00,15.00,154.70,38.00,3100.00,0.71
9811.00,8.00,102.40,19.00,7600.00,0.48
2014.00,23.00,173.00,34.00,1300.00,0.65
3778.00,14.00,159.50,38.00,2900.00,0.86
13283.00,4.00,49.10,39.00,10300.00,0.52
1889.00,24.00,182.00,19.00,1200.00,0.60
6206.00,13.00,136.30,29.00,4800.00,0.94
13644.00,4.00,53.50,39.00,10600.00,0.67
14239.00,4.00,42.00,37.00,11000.00,0.70
4127.00,14.00,148.00,33.00,3200.00,0.65
4133.00,14.00,152.20,36.00,3200.00,0.85
12537.00,4.00,57.10,25.00,11200.00,0.86
9425.00,8.00,109.00,25.00,7300.00,0.88
7133.00,11.00,116.40,21.00,4500.00,0.87
7813.00,9.00,117.10,21.00,6100.00,0.62
6745.00,10.00,125.00,36.00,5200.00,0.55
2225.00,21.00,163.60,36.00,1700.00,0.60
7059.00,11.00,126.60,37.00,5500.00,0.70
4033.00,15.00,154.70,38.00,3100.00,0.79
14912.00,3.00,33.30,31.00,11600.00,0.61
2090.00,23.00,174.60,30.00,1300.00,0.69
6364.00,12.00,132.80,24.00,4900.00,0.88
2430.00,22.00,166.80,31.00,1900.00,0.62
5922.00,12.00,142.30,20.00,4600.00,0.53
1732.00,23.00,179.70,40.00,1300.00,0.90
11733.00,6.00,79.10,33.00,9100.00,0.56
17829.00,1.00,19.10,28.00,13800.00,0.49
8304.00,9.00,103.10,21.00,6400.00,0.94
16199.00,2.00,19.00,31.00,12500.00,0.49
1927.00,23.00,177.80,40.00,1500.00,0.91
17721.00,1.00,9.70,24.00,13700.00,0.45
8369.00,9.00,105.10,33.00,6500.00,0.46
2207.00,21.00,165.10,35.00,1700.00,0.45
8405.00,9.00,99.60,28.00,6500.00,0.65
4206.00,14.00,153.90,27.00,3300.00,0.52
15074.00,3.00,38.40,34.00,11700.00,0.50
3963.00,15.00,160.00,33.00,2500.00,0.54
2477.00,20.00,159.60,19.00,1900.00,0.58
5623.00,13.00,142.50,30.00,2500.00,0.61
1897.00,24.00,182.30,23.00,1500.00,0.50
6785.00,11.00,126.10,36.00,3000.00,0.75
8530.00,9.00,102.40,29.00,6600.00,0.57
11630.00,6.00,73.10,27.00,9000.00,0.47
9411.00,8.00,93.70,27.00,8400.00,0.57
10427.00,7.00,90.20,35.00,8100.00,0.83
11857.00,6.00,65.20,38.00,9200.00,0.95
15500.00,3.00,35.70,19.00,12000.00,0.66
6121.00,12.00,133.40,26.00,4700.00,0.47
10834.00,6.00,81.80,22.00,8400.00,0.54
10427.00,7.00,82.30,35.00,8100.00,0.49
3767.00,17.00,163.40,31.00,2900.00,0.72
3501.00,18.00,162.50,20.00,2700.00,0.47
4304.00,14.00,151.40,26.00,3300.00,0.88
9709.00,7.00,97.50,28.00,7500.00,0.65
7997.00,10.00,107.00,17.00,6200.00,0.64
3560.00,16.00,159.60,22.00,2800.00,0.53
6528.00,12.00,124.10,36.00,5100.00,0.88
11349.00,6.00,74.00,21.00,8800.00,0.80
9375.00,8.00,103.50,40.00,7300.00,0.72
2062.00,25.00,178.00,18.00,1600.00,0.62
2310.00,21.00,155.60,40.00,1800.00,0.83
7080.00,11.00,128.50,36.00,5500.00,0.85
1744.00,24.00,185.70,19.00,1100.00,0.68
11522.00,6.00,66.70,17.00,8900.00,0.62
1847.00,21.00,172.50,17.00,1400.00,0.70
11977.00,6.00,72.60,19.00,9300.00,0.46
4067.00,16.00,153.70,28.00,3200.00,0.48
3656.00,14.00,153.50,19.00,2800.00,0.65
4033.00,16.00,148.10,38.00,3100.00,0.81
3820.00,16.00,148.80,36.00,3000.00,0.69
14545.00,3.00,41.10,32.00,11300.00,0.61
2144.00,22.00,167.30,36.00,1700.00,0.53
7245.00,11.00,123.80,18.00,5600.00,0.74
3795.00,16.00,154.40,20.00,2400.00,0.62
2267.00,20.00,157.60,28.00,1800.00,0.55
2433.00,21.00,164.60,30.00,1900.00,0.46
14615.00,3.00,45.30,35.00,11300.00,0.58
1969.00,23.00,170.60,32.00,1500.00,0.74
2678.00,20.00,156.10,39.00,2100.00,0.94
5820.00,13.00,145.50,20.00,4500.00,0.63
2092.00,24.00,174.80,35.00,1600.00,0.72
6328.00,12.00,131.80,32.00,4900.00,0.53
17012.00,2.00,23.50,19.00,13200.00,0.66
2023.00,24.00,180.80,29.00,1600.00,0.48
9491.00,7.00,91.70,28.00,7400.00,0.72
12850.00,5.00,55.50,21.00,10000.00,0.74
8275.00,9.00,110.10,20.00,6400.00,0.59
3602.00,16.00,162.80,21.00,2800.00,0.91
9613.00,7.00,94.40,33.00,7400.00,0.47
2376.00,19.00,173.00,30.00,1800.00,0.92
1983.00,21.00,168.70,29.00,1500.00,0.73
14663.00,3.00,36.70,38.00,11400.00,0.73
3276.00,18.00,159.30,25.00,2500.00,0.47
2013.00,24.00,183.50,19.00,900.00,0.69
2120.00,25.00,170.60,20.00,1600.00,0.51
3885.00,15.00,160.50,26.00,3000.00,0.92
9779.00,8.00,89.90,20.00,7600.00,0.76
3727.00,16.00,156.30,29.00,2400.00,0.70
7927.00,10.00,119.80,32.00,6100.00,0.65
16133.00,2.00,30.10,35.00,12500.00,0.49
6798.00,11.00,125.30,36.00,5300.00,0.92
4062.00,15.00,150.10,27.00,3100.00,0.69
2147.00,22.00,164.30,19.00,1700.00,0.94
1962.00,25.00,177.10,20.00,1500.00,0.49
2154.00,23.00,166.20,30.00,1700.00,0.68
3952.00,15.00,154.80,32.00,3100.00,0.81
8646.00,9.00,100.10,36.00,6700.00,0.66
4216.00,15.00,154.00,22.00,2700.00,0.87
3732.00,15.00,150.50,31.00,2900.00,0.84
9230.00,8.00,102.20,34.00,7100.00,0.66
2313.00,22.00,161.20,32.00,1800.00,0.80
2707.00,18.00,168.50,18.00,2100.00,0.69
17401.00,1.00,19.80,38.00,13500.00,0.94
2101.00,25.00,173.00,19.00,1600.00,0.58
8568.00,9.00,111.70,40.00,6600.00,0.70
13621.00,5.00,52.80,19.00,10600.00,0.75
10284.00,8.00,89.50,23.00,8000.00,0.62
3481.00,17.00,166.30,26.00,2700.00,0.80
2068.00,23.00,163.70,19.00,1600.00,0.75
2044.00,25.00,178.90,29.00,1600.00,0.81
2178.00,20.00,163.70,21.00,1700.00,0.51
10446.00,7.00,88.90,18.00,8100.00,0.74
12609.00,5.00,64.60,33.00,9800.00,0.62
5698.00,13.00,133.30,31.00,4400.00,0.64
3509.00,15.00,162.20,32.00,2200.00,0.54
13357.00,5.00,62.80,19.00,10300.00,0.50
2759.00,19.00,160.10,28.00,2100.00,0.75
9274.00,8.00,106.80,33.00,7200.00,0.73
2075.00,24.00,174.10,30.00,1600.00,0.92
2273.00,24.00,166.30,39.00,1800.00,0.89
1866.00,23.00,171.70,33.00,1400.00,0.67
9330.00,8.00,100.50,30.00,7200.00,0.85
18051.00,1.00,12.60,35.00,14000.00,0.51
12617.00,5.00,71.20,21.00,9800.00,0.86
12543.00,4.00,55.10,21.00,9700.00,0.52
3848.00,14.00,157.70,36.00,3000.00,0.53
12378.00,5.00,67.30,31.00,9600.00,0.68
6558.00,11.00,131.40,31.00,5100.00,0.78
15634.00,2.00,28.00,21.00,12100.00,0.79
1806.00,23.00,175.90,23.00,1400.00,0.81
2341.00,20.00,161.90,22.00,1800.00,0.60
3451.00,17.00,160.30,17.00,2700.00,0.74
1959.00,22.00,177.00,38.00,1500.00,0.63
2191.00,19.00,171.70,29.00,1700.00,0.84
4212.00,14.00,141.10,25.00,2700.00,0.65
3443.00,16.00,154.50,34.00,2700.00,0.47
3521.00,16.00,146.70,20.00,2700.00,0.85
12670.00,5.00,68.80,23.00,9800.00,0.92
1883.00,24.00,175.30,34.00,1500.00,0.86
3560.00,15.00,153.20,20.00,2800.00,0.53
15269.00,3.00,30.70,29.00,11800.00,0.72
16969.00,2.00,23.70,18.00,13100.00,0.70
8795.00,8.00,106.50,38.00,6800.00,0.89
1943.00,24.00,172.50,27.00,1500.00,0.64
1769.00,20.00,173.90,23.00,1100.00,0.70
5566.00,13.00,139.90,22.00,3500.00,0.55
7866.00,10.00,116.80,20.00,6100.00,0.89
2038.00,24.00,174.80,29.00,1600.00,0.58
3254.00,16.00,154.70,27.00,2500.00,0.66
3490.00,15.00,158.40,18.00,2700.00,0.64
15771.00,3.00,40.30,28.00,12200.00,0.66
3563.00,17.00,168.60,23.00,2800.00,0.84
3279.00,18.00,169.30,34.00,2500.00,0.49
1859.00,24.00,181.90,29.00,1200.00,0.85
3705.00,14.00,159.50,20.00,1700.00,0.78
5447.00,13.00,140.80,19.00,4200.00,0.66
9754.00,8.00,98.90,38.00,7600.00,0.73
4356.00,14.00,151.80,23.00,3400.00,0.63
2146.00,21.00,167.60,36.00,1700.00,0.90
7124.00,11.00,119.00,35.00,5500.00,0.56
11564.00,6.00,72.20,26.00,9000.00,0.63
6953.00,11.00,132.30,23.00,5400.00,0.88
2115.00,24.00,181.40,20.00,1600.00,0.51
3967.00,15.00,164.40,39.00,3100.00,0.79
2537.00,20.00,156.80,19.00,2000.00,0.47
17053.00,1.00,21.90,37.00,13200.00,0.48
2382.00,23.00,163.50,22.00,1800.00,0.70
3881.00,17.00,155.10,21.00,3000.00,0.90
1979.00,20.00,168.90,33.00,1500.00,0.68
1771.00,23.00,175.20,32.00,1100.00,0.64
2093.00,21.00,167.20,27.00,1600.00,0.46
2069.00,21.00,168.60,40.00,1600.00,0.66
2203.00,22.00,163.10,30.00,1700.00,0.51
5934.00,12.00,139.50,29.00,4600.00,0.54
6665.00,11.00,133.70,36.00,5200.00,0.75
7510.00,11.00,116.10,23.00,5800.00,0.52
8657.00,9.00,104.30,37.00,6700.00,0.77
3856.00,17.00,156.80,30.00,3000.00,0.51
9031.00,8.00,106.90,18.00,7000.00,0.54
1955.00,25.00,185.00,40.00,1500.00,0.88
7358.00,10.00,123.60,31.00,5700.00,0.51
1889.00,20.00,170.80,21.00,1500.00,0.91
7037.00,11.00,118.80,38.00,5500.00,0.68
12481.00,4.00,56.70,24.00,9700.00,0.89
10109.00,7.00,80.60,32.00,7800.00,0.53
3078.00,17.00,162.40,34.00,2400.00,0.91
2300.00,19.00,172.10,25.00,1500.00,0.77
9791.00,8.00,90.70,33.00,7600.00,0.76
2064.00,24.00,173.50,27.00,1600.00,0.47
2018.00,24.00,171.90,24.00,1600.00,0.81
8489.00,9.00,98.40,34.00,6600.00,0.63
6773.00,11.00,133.50,39.00,4300.00,0.74
4634.00,14.00,144.90,36.00,3600.00,0.83
3085.00,18.00,160.60,18.00,2400.00,0.95
1695.00,25.00,185.50,37.00,1300.00,0.54
8371.00,9.00,106.20,26.00,6500.00,0.48
17308.00,2.00,22.80,18.00,13400.00,0.82
3862.00,16.00,149.70,22.00,3000.00,0.45
6974.00,10.00,124.50,25.00,5400.00,0.86
4188.00,15.00,148.40,27.00,3200.00,0.64
2120.00,23.00,178.10,22.00,1600.00,0.58
2013.00,21.00,172.10,27.00,1600.00,0.83
15745.00,3.00,41.60,24.00,12200.00,0.69
2228.00,21.00,169.00,23.00,1700.00,0.51
3381.00,17.00,159.00,36.00,2600.00,0.56
2469.00,19.00,158.10,35.00,1900.00,0.79
6808.00,12.00,127.30,34.00,5300.00,0.51
2228.00,21.00,155.60,21.00,1400.00,0.69
15602.00,3.00,34.20,37.00,12100.00,0.84
10723.00,6.00,81.10,25.00,8300.00,0.86
1917.00,23.00,173.40,26.00,900.00,0.85
2242.00,23.00,171.60,36.00,1700.00,0.68
5412.00,13.00,147.60,19.00,4200.00,0.68
2051.00,20.00,172.90,24.00,1600.00,0.53
4588.00,14.00,144.90,35.00,3600.00,0.53
2170.00,23.00,173.90,38.00,1700.00,0.85
1861.00,25.00,189.60,26.00,1400.00,0.86
9655.00,7.00,98.90,19.00,7500.00,0.49
10183.00,7.00,87.00,21.00,7900.00,0.88
3761.00,17.00,151.40,20.00,2900.00,0.76
4033.00,15.00,146.30,30.00,2600.00,0.71
17796.00,1.00,16.50,34.00,17800.00,0.52
1957.00,24.00,183.20,38.00,1500.00,0.62
15956.00,3.00,39.60,36.00,12400.00,0.51
3735.00,17.00,157.80,30.00,2900.00,0.61
8014.00,10.00,107.70,21.00,7200.00,0.51
2063.00,21.00,170.30,35.00,1600.00,0.68
7043.00,10.00,120.90,26.00,5500.00,0.49
3726.00,18.00,154.90,21.00,2900.00,0.56
4578.00,14.00,142.90,28.00,3500.00,0.88
15023.00,3.00,32.10,21.00,11600.00,0.91
13729.00,4.00,45.70,18.00,10600.00,0.72
4046.00,15.00,150.30,33.00,3100.00,0.87
2208.00,21.00,167.10,31.00,1400.00,0.47
5888.00,13.00,141.60,31.00,4600.00,0.74
16452.00,2.00,32.20,27.00,12700.00,0.50
5566.00,12.00,134.90,40.00,3500.00,0.69
18030.00,1.00,12.40,24.00,16100.00,0.59
10462.00,7.00,84.80,20.00,8100.00,0.80
17553.00,1.00,26.30,39.00,13600.00,0.46
9506.00,7.00,90.20,23.00,7400.00,0.48
2101.00,22.00,171.90,34.00,1600.00,0.79
12533.00,6.00,66.30,19.00,9700.00,0.68
3686.00,17.00,156.50,35.00,2900.00,0.73
